barcode,cycle_id,current(A),voltage(V),time(s)
demo,2,-2,3.653690775,8150
demo,2,-2,3.65210098,8160
demo,2,-2,3.650510875,8170
demo,2,-2,3.648926767,8180
demo,2,-2,3.647348321,8190
demo,2,-2,3.645769557,8200
demo,2,-2,3.644190473,8210
demo,2,-2,3.642611065,8220
demo,2,-2,3.641042832,8230
demo,2,-2,3.639477476,8240
demo,2,-2,3.637911788,8250
demo,2,-2,3.636345765,8260
demo,2,-2,3.634780284,8270
demo,2,-2,3.633231028,8280
demo,2,-2,3.631681427,8290
demo,2,-2,3.630131477,8300
demo,2,-2,3.628581176,8310
demo,2,-2,3.627036717,8320
demo,2,-2,3.625682551,8330
demo,2,-2,3.624335765,8340
demo,2,-2,3.622988612,8350
demo,2,-2,3.621641088,8360
demo,2,-2,3.620309582,8370
demo,2,-2,3.618989207,8380
demo,2,-2,3.617668448,8390
demo,2,-2,3.616347302,8400
demo,2,-2,3.615025765,8410
demo,2,-2,3.613710455,8420
demo,2,-2,3.612395857,8430
demo,2,-2,3.611080854,8440
demo,2,-2,3.609765441,8450
demo,2,-2,3.608449871,8460
demo,2,-2,3.607135711,8470
demo,2,-2,3.605821124,8480
demo,2,-2,3.604506105,8490
demo,2,-2,3.603190649,8500
demo,2,-2,3.601874569,8510
demo,2,-2,3.600557761,8520
demo,2,-2,3.599240498,8530
demo,2,-2,3.598148741,8540
demo,2,-2,3.597094295,8550
demo,2,-2,3.596025388,8560
demo,2,-2,3.594948844,8570
demo,2,-2,3.593871811,8580
demo,2,-2,3.592794283,8590
demo,2,-2,3.591716252,8600
demo,2,-2,3.59059462,8610
demo,2,-2,3.589469228,8620
demo,2,-2,3.588343309,8630
demo,2,-2,3.587216857,8640
demo,2,-2,3.586075597,8650
demo,2,-2,3.584876181,8660
demo,2,-2,3.583676207,8670
demo,2,-2,3.582475665,8680
demo,2,-2,3.581274546,8690
demo,2,-2,3.580027543,8700
demo,2,-2,3.57872824,8710
demo,2,-2,3.577428332,8720
demo,2,-2,3.576127806,8730
demo,2,-2,3.574751091,8740
demo,2,-2,3.573283311,8750
demo,2,-2,3.5717835,8760
demo,2,-2,3.570283029,8770
demo,2,-2,3.568781884,8780
demo,2,-2,3.567279529,8790
demo,2,-2,3.565642929,8800
demo,2,-2,3.564005617,8810
demo,2,-2,3.562367581,8820
demo,2,-2,3.560728806,8830
demo,2,-2,3.559050679,8840
demo,2,-2,3.557268674,8850
demo,2,-2,3.55548589,8860
demo,2,-2,3.55370231,8870
demo,2,-2,3.551917919,8880
demo,2,-2,3.550056377,8890
demo,2,-2,3.548129191,8900
demo,2,-2,3.546201142,8910
demo,2,-2,3.544272212,8920
demo,2,-2,3.542342381,8930
demo,2,-2,3.540330321,8940
demo,2,-2,3.538319514,8950
demo,2,-2,3.536307746,8960
demo,2,-2,3.534294997,8970
demo,2,-2,3.532271985,8980
demo,2,-2,3.530137993,8990
demo,2,-2,3.52800295,9000
demo,2,-2,3.525866832,9010
demo,2,-2,3.523729613,9020
demo,2,-2,3.521555966,9030
demo,2,-2,3.519314461,9040
demo,2,-2,3.517071778,9050
demo,2,-2,3.514827888,9060
demo,2,-2,3.51258276,9070
demo,2,-2,3.510284257,9080
demo,2,-2,3.507951761,9090
demo,2,-2,3.50561793,9100
demo,2,-2,3.503282729,9110
demo,2,-2,3.500946122,9120
demo,2,-2,3.498544002,9130
demo,2,-2,3.496131899,9140
demo,2,-2,3.493718273,9150
demo,2,-2,3.491177018,9160
demo,2,-2,3.488604359,9170
demo,2,-2,3.485967303,9180
demo,2,-2,3.483328549,9190
demo,2,-2,3.480688047,9200
demo,2,-2,3.478045746,9210
demo,2,-2,3.475357735,9220
demo,2,-2,3.472607159,9230
demo,2,-2,3.469854614,9240
demo,2,-2,3.46710004,9250
demo,2,-2,3.464325216,9260
demo,2,-2,3.461399598,9270
demo,2,-2,3.458412819,9280
demo,2,-2,3.455423736,9290
demo,2,-2,3.452432275,9300
demo,2,-2,3.449438358,9310
demo,2,-2,3.446114234,9320
demo,2,-2,3.442772523,9330
demo,2,-2,3.439428091,9340
demo,2,-2,3.436080841,9350
demo,2,-2,3.432646338,9360
demo,2,-2,3.428875999,9370
demo,2,-2,3.42510252,9380
demo,2,-2,3.42132578,9390
demo,2,-2,3.417545655,9400
demo,2,-2,3.413543055,9410
demo,2,-2,3.409311643,9420
demo,2,-2,3.405076424,9430
demo,2,-2,3.400837245,9440
demo,2,-2,3.396593941,9450
demo,2,-2,3.39204188,9460
demo,2,-2,3.38727857,9470
demo,2,-2,3.382510575,9480
demo,2,-2,3.377737686,9490
demo,2,-2,3.372964219,9500
demo,2,-2,3.368333778,9510
demo,2,-2,3.363697725,9520
demo,2,-2,3.359055788,9530
demo,2,-2,3.354407677,9540
demo,2,-2,3.349817688,9550
demo,2,-2,3.345383488,9560
demo,2,-2,3.340997154,9570
demo,2,-2,3.336603259,9580
demo,2,-2,3.332201387,9590
demo,2,-2,3.327792794,9600
demo,2,-2,3.323376597,9610
demo,2,-2,3.318950969,9620
demo,2,-2,3.314515342,9630
demo,2,-2,3.310069098,9640
demo,2,-2,3.30512826,9650
demo,2,-2,3.300075923,9660
demo,2,-2,3.294958683,9670
demo,2,-2,3.289827738,9680
demo,2,-2,3.284506122,9690
demo,2,-2,3.277636432,9700
demo,2,-2,3.270749829,9710
demo,2,-2,3.263845007,9720
demo,2,-2,3.256920516,9730
demo,2,-2,3.248547819,9740
demo,2,-2,3.237736488,9750
demo,2,-2,3.226900016,9760
demo,2,-2,3.21575996,9770
demo,2,-2,3.20446501,9780
demo,2,-2,3.188015517,9790
demo,2,-2,3.16864482,9800
demo,2,-2,3.149233781,9810
demo,2,-2,3.129777858,9820
demo,2,-2,3.110271755,9830
demo,2,-2,3.075909136,9840
demo,2,-2,3.039983468,9850
demo,2,-2,3.003985216,9860
demo,2,-2,2.967766791,9870
demo,2,-2,2.925570075,9880
demo,2,-2,2.856126283,9890
demo,3,4,3.048447976,9900
demo,3,4,3.16259126,9910
demo,3,4,3.237316011,9920
demo,3,4,3.294402567,9930
demo,3,4,3.332530389,9940
demo,3,4,3.368385943,9950
demo,3,4,3.389281091,9960
demo,3,4,3.40924056,9970
demo,3,4,3.423373957,9980
demo,3,4,3.435367574,9990
demo,3,4,3.446122145,10000
demo,3,4,3.454717629,10010
demo,3,4,3.463273808,10020
demo,3,4,3.470686662,10030
demo,3,4,3.478138542,10040
demo,3,4,3.485638619,10050
demo,3,4,3.493182256,10060
demo,3,4,3.500962941,10070
demo,3,4,3.509150428,10080
demo,3,4,3.51737335,10090
demo,3,4,3.52590406,10100
demo,3,4,3.534498378,10110
demo,3,4,3.542651339,10120
demo,3,4,3.550280263,10130
demo,3,4,3.55778773,10140
demo,3,4,3.564576747,10150
demo,3,4,3.571387577,10160
demo,3,4,3.577511405,10170
demo,3,4,3.58352776,10180
demo,3,4,3.58926671,10190
demo,3,4,3.594633024,10200
demo,3,4,3.599990959,10210
demo,3,4,3.604976848,10220
demo,3,4,3.609937098,10230
demo,3,4,3.614765175,10240
demo,3,4,3.61954267,10250
demo,3,4,3.624283507,10260
demo,3,4,3.628858671,10270
demo,3,4,3.633233454,10280
demo,3,4,3.637479105,10290
demo,3,4,3.641729115,10300
demo,3,4,3.645887886,10310
demo,3,4,3.6499869,10320
demo,3,4,3.654048477,10330
demo,3,4,3.65796054,10340
demo,3,4,3.661880501,10350
demo,3,4,3.665603796,10360
demo,3,4,3.669300462,10370
demo,3,4,3.672923883,10380
demo,3,4,3.676476362,10390
demo,3,4,3.680001417,10400
demo,3,4,3.683284716,10410
demo,3,4,3.686574019,10420
demo,3,4,3.689656477,10430
demo,3,4,3.692674159,10440
demo,3,4,3.695594895,10450
demo,3,4,3.698355421,10460
demo,3,4,3.701117924,10470
demo,3,4,3.703615962,10480
demo,3,4,3.705996756,10490
demo,3,4,3.708257427,10500
demo,3,4,3.710453534,10510
demo,3,4,3.712614544,10520
demo,3,4,3.714675567,10530
demo,3,4,3.716740352,10540
demo,3,4,3.718722107,10550
demo,3,4,3.720698947,10560
demo,3,4,3.722656698,10570
demo,3,4,3.724744826,10580
demo,3,4,3.727217648,10590
demo,3,4,3.729693175,10600
demo,3,4,3.732172081,10610
demo,3,4,3.734657664,10620
demo,3,4,3.737147274,10630
demo,3,4,3.739646877,10640
demo,3,4,3.742158199,10650
demo,3,4,3.744676785,10660
demo,3,4,3.747249881,10670
demo,3,4,3.749825876,10680
demo,3,4,3.752701318,10690
demo,3,4,3.755692123,10700
demo,3,4,3.758697672,10710
demo,3,4,3.761728793,10720
demo,3,4,3.764762557,10730
demo,3,4,3.767827687,10740
demo,3,4,3.770896017,10750
demo,3,4,3.773981906,10760
demo,3,4,3.777079807,10770
demo,3,4,3.780185679,10780
demo,3,4,3.78340884,10790
demo,3,4,3.786818126,10800
demo,3,4,3.790252131,10810
demo,3,4,3.793691498,10820
demo,3,4,3.797152061,10830
demo,3,4,3.800632747,10840
demo,3,4,3.804124768,10850
demo,3,4,3.8076712,10860
demo,3,4,3.811994314,10870
demo,3,4,3.816418381,10880
demo,3,4,3.820867571,10890
demo,3,4,3.825392017,10900
demo,3,4,3.83002108,10910
demo,3,4,3.834665857,10920
demo,3,4,3.839270164,10930
demo,3,4,3.843795512,10940
demo,3,4,3.848570375,10950
demo,3,4,3.853461428,10960
demo,3,4,3.858476556,10970
demo,3,4,3.863754961,10980
demo,3,4,3.869167106,10990
demo,3,4,3.875220621,11000
demo,3,4,3.881288392,11010
demo,3,4,3.887351218,11020
demo,3,4,3.89341116,11030
demo,3,4,3.899411551,11040
demo,3,4,3.905131301,11050
demo,3,4,3.910792458,11060
demo,3,4,3.916108549,11070
demo,3,4,3.921367458,11080
demo,3,4,3.926441129,11090
demo,3,4,3.931024352,11100
demo,3,4,3.935239913,11110
demo,3,4,3.939202399,11120
demo,3,4,3.94316701,11130
demo,3,4,3.946986873,11140
demo,3,4,3.950761466,11150
demo,3,4,3.954490929,11160
demo,3,4,3.958022797,11170
demo,3,4,3.961532387,11180
demo,3,4,3.964972636,11190
demo,3,4,3.968415136,11200
demo,3,4,3.971831062,11210
demo,3,4,3.975234267,11220
demo,3,4,3.979147303,11230
demo,3,4,3.983392229,11240
demo,3,4,3.987639539,11250
demo,3,4,3.991874302,11260
demo,3,4,3.996110312,11270
demo,3,3.978350976,4,11280
demo,3,3.739905166,3.999999909,11290
demo,3,3.549534848,4.000011677,11300
demo,3,3.384132785,3.999999813,11310
demo,3,3.231598169,4.000000043,11320
demo,3,3.088652767,3.999999687,11330
demo,3,2.95366603,4.000000163,11340
demo,3,2.825346876,3.99999982,11350
demo,3,2.703047862,3.999999692,11360
demo,3,2.586291599,3.999999395,11370
demo,3,2.474374254,3.999994578,11380
demo,3,2.362613917,3.999977799,11390
demo,3,2.235022563,3.999988227,11400
demo,3,2.116716788,3.999999383,11410
demo,3,2.005314908,4.000000891,11420
demo,3,1.900402614,3.999999875,11430
demo,3,1.801527666,4.000000838,11440
demo,3,1.707899161,4.000000151,11450
demo,3,1.619313772,4.000001338,11460
demo,3,1.535055577,4.000000233,11470
demo,3,1.455265705,3.999999679,11480
demo,3,1.379749247,4.00000005,11490
demo,3,1.308003584,4.000000028,11500
demo,3,1.240068074,4.000000048,11510
demo,3,1.175620303,3.999999974,11520
demo,3,1.114286695,3.99999587,11530
demo,3,1.055703278,4.00001518,11540
demo,3,0.997831716,4.000004443,11550
demo,3,0.943574932,3.999998562,11560
demo,3,0.892804008,4.000000081,11570
demo,3,0.844725728,4.000000105,11580
demo,3,0.799242972,3.999999891,11590
demo,3,0.756265084,3.999999989,11600
demo,3,0.715589929,3.999999992,11610
demo,3,0.677085712,3.999999999,11620
demo,3,0.640632173,3.999999999,11630
demo,3,0.606170684,4.00000003,11640
demo,3,0.573553332,4.000000001,11650
demo,3,0.542691036,3.999999964,11660
demo,3,0.513503078,3.999999941,11670
demo,3,0.485869303,3.999999904,11680
demo,3,0.459740099,3.999999898,11690
demo,3,0.43502134,3.999999938,11700
demo,3,0.411617893,4.000000001,11710
demo,3,0.389492829,4.000000035,11720
demo,3,0.368550391,4.000000065,11730
demo,3,0.348727526,4.000000086,11740
demo,3,0.329980535,4.000000066,11750
demo,3,0.312222161,4.000000007,11760
demo,3,0.295406763,3.999999937,11770
demo,3,0.279496112,3.999999878,11780
demo,3,0.26444155,3.999999849,11790
demo,3,0.250194415,3.999999867,11800
demo,3,0.236706049,3.999999951,11810
demo,3,0.223929195,4.000000062,11820
demo,3,0.211829393,4.000000109,11830
demo,3,0.200378742,4.000000111,11840
demo,3,0.189549384,4.000000087,11850
demo,3,0.179313459,4.000000057,11860
demo,3,0.169639157,4.00000004,11870
demo,3,0.160469235,4.000000038,11880
demo,3,0.151780068,4.000000043,11890
demo,3,0.143556402,4.000000043,11900
demo,3,0.135782985,4.000000029,11910
demo,3,0.12844456,3.999999991,11920
demo,3,0.121504385,3.999999951,11930
demo,3,0.114929846,3.999999934,11940
demo,3,0.108710408,3.999999932,11950
demo,3,0.102835533,3.999999971,11960
demo,3,-2,3.961903724,11970
demo,3,-2,3.956957356,11980
demo,3,-2,3.952984266,11990
demo,3,-2,3.949598855,12000
demo,3,-2,3.946592118,12010
demo,3,-2,3.943820573,12020
demo,3,-2,3.941192044,12030
demo,3,-2,3.938654047,12040
demo,3,-2,3.936173256,12050
demo,3,-2,3.933818932,12060
demo,3,-2,3.931490249,12070
demo,3,-2,3.929174315,12080
demo,3,-2,3.926866721,12090
demo,3,-2,3.924563816,12100
demo,3,-2,3.922264776,12110
demo,3,-2,3.919967254,12120
demo,3,-2,3.917670642,12130
demo,3,-2,3.915374294,12140
demo,3,-2,3.913078523,12150
demo,3,-2,3.910781616,12160
demo,3,-2,3.908543125,12170
demo,3,-2,3.906666408,12180
demo,3,-2,3.904789226,12190
demo,3,-2,3.902911635,12200
demo,3,-2,3.901032833,12210
demo,3,-2,3.899153816,12220
demo,3,-2,3.897274497,12230
demo,3,-2,3.895394785,12240
demo,3,-2,3.893513649,12250
demo,3,-2,3.891631085,12260
demo,3,-2,3.889748228,12270
demo,3,-2,3.887865073,12280
demo,3,-2,3.885981617,12290
demo,3,-2,3.884095457,12300
demo,3,-2,3.882159829,12310
demo,3,-2,3.880089387,12320
demo,3,-2,3.878018627,12330
demo,3,-2,3.875947511,12340
demo,3,-2,3.87387103,12350
demo,3,-2,3.871794217,12360
demo,3,-2,3.869717092,12370
demo,3,-2,3.867639666,12380
demo,3,-2,3.865559717,12390
demo,3,-2,3.863473606,12400
demo,3,-2,3.8613872,12410
demo,3,-2,3.8593005,12420
demo,3,-2,3.857213507,12430
demo,3,-2,3.855119042,12440
demo,3,-2,3.85323518,12450
demo,3,-2,3.851565837,12460
demo,3,-2,3.849896208,12470
demo,3,-2,3.848226294,12480
demo,3,-2,3.846538273,12490
demo,3,-2,3.844845857,12500
demo,3,-2,3.84315316,12510
demo,3,-2,3.841460184,12520
demo,3,-2,3.839763952,12530
demo,3,-2,3.838033757,12540
demo,3,-2,3.836303286,12550
demo,3,-2,3.83457254,12560
demo,3,-2,3.832841361,12570
demo,3,-2,3.831014587,12580
demo,3,-2,3.829148097,12590
demo,3,-2,3.82728134,12600
demo,3,-2,3.825414317,12610
demo,3,-2,3.823547029,12620
demo,3,-2,3.821619362,12630
demo,3,-2,3.819654373,12640
demo,3,-2,3.817689121,12650
demo,3,-2,3.815723607,12660
demo,3,-2,3.81375783,12670
demo,3,-2,3.811662818,12680
demo,3,-2,3.809551165,12690
demo,3,-2,3.807439252,12700
demo,3,-2,3.805088665,12710
demo,3,-2,3.802631106,12720
demo,3,-2,3.800011313,12730
demo,3,-2,3.797391266,12740
demo,3,-2,3.794770964,12750
demo,3,-2,3.792150407,12760
demo,3,-2,3.789443298,12770
demo,3,-2,3.786619002,12780
demo,3,-2,3.78379445,12790
demo,3,-2,3.780969642,12800
demo,3,-2,3.778102969,12810
demo,3,-2,3.775118052,12820
demo,3,-2,3.77208998,12830
demo,3,-2,3.769061659,12840
demo,3,-2,3.766033089,12850
demo,3,-2,3.763004268,12860
demo,3,-2,3.759969452,12870
demo,3,-2,3.756934155,12880
demo,3,-2,3.753898605,12890
demo,3,-2,3.750862798,12900
demo,3,-2,3.747856232,12910
demo,3,-2,3.744999669,12920
demo,3,-2,3.742354706,12930
demo,3,-2,3.739709492,12940
demo,3,-2,3.737064025,12950
demo,3,-2,3.734513919,12960
demo,3,-2,3.732059572,12970
demo,3,-2,3.729604968,12980
demo,3,-2,3.727150108,12990
demo,3,-2,3.724694989,13000
demo,3,-2,3.72237836,13010
demo,3,-2,3.720103509,13020
demo,3,-2,3.7178284,13030
demo,3,-2,3.715553032,13040
demo,3,-2,3.713258986,13050
demo,3,-2,3.710928088,13060
demo,3,-2,3.708596929,13070
demo,3,-2,3.706265506,13080
demo,3,-2,3.703933819,13090
demo,3,-2,3.701628605,13100
demo,3,-2,3.699384187,13110
demo,3,-2,3.697139503,13120
demo,3,-2,3.694894551,13130
demo,3,-2,3.69264933,13140
demo,3,-2,3.690434062,13150
demo,3,-2,3.68824104,13160
demo,3,-2,3.686047745,13170
demo,3,-2,3.684145535,13180
demo,3,-2,3.68234706,13190
demo,3,-2,3.680574092,13200
demo,3,-2,3.678805702,13210
demo,3,-2,3.677037032,13220
demo,3,-2,3.675268081,13230
demo,3,-2,3.673500871,13240
demo,3,-2,3.671749732,13250
demo,3,-2,3.669998308,13260
demo,3,-2,3.668246595,13270
demo,3,-2,3.666494593,13280
demo,3,-2,3.66474711,13290
demo,3,-2,3.66300723,13300
demo,3,-2,3.661267054,13310
demo,3,-2,3.659526628,13320
demo,3,-2,3.657926708,13330
demo,3,-2,3.656333748,13340
demo,3,-2,3.654744444,13350
demo,3,-2,3.653154834,13360
demo,3,-2,3.651564915,13370
demo,3,-2,3.649974685,13380
demo,3,-2,3.64839539,13390
demo,3,-2,3.646816817,13400
demo,3,-2,3.645237925,13410
demo,3,-2,3.643658711,13420
demo,3,-2,3.64208188,13430
demo,3,-2,3.640516722,13440
demo,3,-2,3.638951232,13450
demo,3,-2,3.63738541,13460
demo,3,-2,3.635819251,13470
demo,3,-2,3.634260649,13480
demo,3,-2,3.632711255,13490
demo,3,-2,3.631161514,13500
demo,3,-2,3.629611424,13510
demo,3,-2,3.628060981,13520
demo,3,-2,3.626569178,13530
demo,3,-2,3.625222609,13540
demo,3,-2,3.623875675,13550
demo,3,-2,3.622528374,13560
demo,3,-2,3.6211807,13570
demo,3,-2,3.619860262,13580
demo,3,-2,3.618539733,13590
demo,3,-2,3.61721882,13600
demo,3,-2,3.615897518,13610
demo,3,-2,3.614577819,13620
demo,3,-2,3.613263464,13630
demo,3,-2,3.611948705,13640
demo,3,-2,3.610633538,13650
demo,3,-2,3.609317959,13660
demo,3,-2,3.608003062,13670
demo,3,-2,3.606688732,13680
demo,3,-2,3.605373973,13690
demo,3,-2,3.60405878,13700
demo,3,-2,3.602743147,13710
demo,3,-2,3.601426704,13720
demo,3,-2,3.600109715,13730
demo,3,-2,3.598829597,13740
demo,3,-2,3.597775432,13750
demo,3,-2,3.596719453,13760
demo,3,-2,3.595643198,13770
demo,3,-2,3.594566459,13780
demo,3,-2,3.59348923,13790
demo,3,-2,3.592411501,13800
demo,3,-2,3.591317883,13810
demo,3,-2,3.590192802,13820
demo,3,-2,3.589067201,13830
demo,3,-2,3.58794107,13840
demo,3,-2,3.586814402,13850
demo,3,-2,3.585644029,13860
demo,3,-2,3.58444439,13870
demo,3,-2,3.583244188,13880
demo,3,-2,3.582043414,13890
demo,3,-2,3.580842058,13900
demo,3,-2,3.579555817,13910
demo,3,-2,3.578256269,13920
demo,3,-2,3.576956109,13930
demo,3,-2,3.575636094,13940
demo,3,-2,3.574239622,13950
demo,3,-2,3.5727402,13960
demo,3,-2,3.571240125,13970
demo,3,-2,3.569739384,13980
demo,3,-2,3.568237965,13990
demo,3,-2,3.566681429,14000
demo,3,-2,3.565044546,14010
demo,3,-2,3.563406947,14020
demo,3,-2,3.561768618,14030
demo,3,-2,3.560129545,14040
demo,3,-2,3.558394142,14050
demo,3,-2,3.556611827,14060
demo,3,-2,3.554828722,14070
demo,3,-2,3.553044814,14080
demo,3,-2,3.551260087,14090
demo,3,-2,3.549341467,14100
demo,3,-2,3.547413932,14110
demo,3,-2,3.545485528,14120
demo,3,-2,3.543556236,14130
demo,3,-2,3.541597921,14140
demo,3,-2,3.539575464,14150
demo,3,-2,3.537564272,14160
demo,3,-2,3.535552112,14170
demo,3,-2,3.533538962,14180
demo,3,-2,3.531467611,14190
demo,3,-2,3.529333201,14200
demo,3,-2,3.52719773,14210
demo,3,-2,3.525061174,14220
demo,3,-2,3.522923506,14230
demo,3,-2,3.520708384,14240
demo,3,-2,3.518466407,14250
demo,3,-2,3.516223241,14260
demo,3,-2,3.513978857,14270
demo,3,-2,3.511731821,14280
demo,3,-2,3.509400107,14290
demo,3,-2,3.507067078,14300
demo,3,-2,3.504732701,14310
demo,3,-2,3.50239694,14320
demo,3,-2,3.500039082,14330
demo,3,-2,3.497627872,14340
demo,3,-2,3.495215164,14350
demo,3,-2,3.492778331,14360
demo,3,-2,3.490217818,14370
demo,3,-2,3.487614776,14380
demo,3,-2,3.484977041,14390
demo,3,-2,3.482337588,14400
demo,3,-2,3.479696366,14410
demo,3,-2,3.477053323,14420
demo,3,-2,3.47432253,14430
demo,3,-2,3.471571167,14440
demo,3,-2,3.468817812,14450
demo,3,-2,3.466062401,14460
demo,3,-2,3.463259216,14470
demo,3,-2,3.460273779,14480
demo,3,-2,3.457286082,14490
demo,3,-2,3.454296051,14500
demo,3,-2,3.451303609,14510
demo,3,-2,3.448185883,14520
demo,3,-2,3.444845751,14530
demo,3,-2,3.441502954,14540
demo,3,-2,3.438157399,14550
demo,3,-2,3.434808986,14560
demo,3,-2,3.431196276,14570
demo,3,-2,3.427424687,14580
demo,3,-2,3.423649911,14590
demo,3,-2,3.419871825,14600
demo,3,-2,3.416090301,14610
demo,3,-2,3.411907689,14620
demo,3,-2,3.407674765,14630
demo,3,-2,3.403437971,14640
demo,3,-2,3.399197151,14650
demo,3,-2,3.394930616,14660
demo,3,-2,3.390237262,14670
demo,3,-2,3.385472086,14680
demo,3,-2,3.380702142,14690
demo,3,-2,3.375927213,14700
demo,3,-2,3.371213099,14710
demo,3,-2,3.366580425,14720
demo,3,-2,3.361942032,14730
demo,3,-2,3.357297641,14740
demo,3,-2,3.352646954,14750
demo,3,-2,3.348141423,14760
demo,3,-2,3.343723023,14770
demo,3,-2,3.339333692,14780
demo,3,-2,3.334936636,14790
demo,3,-2,3.330531428,14800
demo,3,-2,3.326120518,14810
demo,3,-2,3.321700589,14820
demo,3,-2,3.317271005,14830
demo,3,-2,3.312831181,14840
demo,3,-2,3.308243373,14850
demo,3,-2,3.303202071,14860
demo,3,-2,3.298128771,14870
demo,3,-2,3.293006125,14880
demo,3,-2,3.287869397,14890
demo,3,-2,3.281854664,14900
demo,3,-2,3.274978316,14910
demo,3,-2,3.268084545,14920
demo,3,-2,3.261171993,14930
demo,3,-2,3.254239142,14940
demo,3,-2,3.24431233,14950
demo,3,-2,3.233491145,14960
demo,3,-2,3.22264393,14970
demo,3,-2,3.211377934,14980
demo,3,-2,3.199735519,14990
demo,3,-2,3.180387039,15000
demo,3,-2,3.161000627,15010
demo,3,-2,3.141572129,15020
demo,3,-2,3.122096718,15030
demo,3,-2,3.097514035,15040
demo,3,-2,3.061627467,15050
demo,3,-2,3.025673775,15060
demo,3,-2,2.989643466,15070
demo,3,-2,2.953328447,15080
demo,3,-2,2.897841801,15090
demo,3,-2,2.828347465,15100
demo,4,4,3.113796276,15110
demo,4,4,3.193250963,15120
demo,4,4,3.266597808,15130
demo,4,4,3.310075539,15140
demo,4,4,3.347843195,15150
demo,4,4,3.377113901,15160
demo,4,4,3.397636536,15170
demo,4,4,3.416456144,15180
demo,4,4,3.428471139,15190
demo,4,4,3.44045917,15200
demo,4,4,3.449859781,15210
demo,4,4,3.458453063,15220
demo,4,4,3.466534585,15230
demo,4,4,3.473960603,15240
demo,4,4,3.48142985,15250
demo,4,4,3.488948921,15260
demo,4,4,3.496520091,15270
demo,4,4,3.50453783,15280
demo,4,4,3.512739946,15290
demo,4,4,3.521066681,15300
demo,4,4,3.529641769,15310
demo,4,4,3.538248318,15320
demo,4,4,3.545960744,15330
demo,4,4,3.553599787,15340
demo,4,4,3.560763078,15350
demo,4,4,3.567560953,15360
demo,4,4,3.574185267,15370
demo,4,4,3.580188846,15380
demo,4,4,3.586212482,15390
demo,4,4,3.591685539,15400
demo,4,4,3.597058281,15410
demo,4,4,3.602271975,15420
demo,4,4,3.607229952,15430
demo,4,4,3.612175738,15440
demo,4,4,3.616945671,15450
demo,4,4,3.621728034,15460
demo,4,4,3.62641466,15470
demo,4,4,3.630862025,15480
demo,4,4,3.635188755,15490
demo,4,4,3.639432876,15500
demo,4,4,3.643686686,15510
demo,4,4,3.647781602,15520
demo,4,4,3.651884089,15530
demo,4,4,3.655867796,15540
demo,4,4,3.659783039,15550
demo,4,4,3.663645077,15560
demo,4,4,3.667337382,15570
demo,4,4,3.671036848,15580
demo,4,4,3.67460634,15590
demo,4,4,3.6781614,15600
demo,4,4,3.681576609,15610
demo,4,4,3.684862306,15620
demo,4,4,3.6881115,15630
demo,4,4,3.691125793,15640
demo,4,4,3.694145612,15650
demo,4,4,3.696961664,15660
demo,4,4,3.699724171,15670
demo,4,4,3.702394152,15680
demo,4,4,3.704822051,15690
demo,4,4,3.707196392,15700
demo,4,4,3.709389772,15710
demo,4,4,3.711587526,15720
demo,4,4,3.713692886,15730
demo,4,4,3.715755469,15740
demo,4,4,3.717792939,15750
demo,4,4,3.71976747,15760
demo,4,4,3.721745808,15770
demo,4,4,3.723688165,15780
demo,4,4,3.726018713,15790
demo,4,4,3.728492556,15800
demo,4,4,3.730969435,15810
demo,4,4,3.733450526,15820
demo,4,4,3.735938203,15830
demo,4,4,3.738429075,15840
demo,4,4,3.740936081,15850
demo,4,4,3.743448611,15860
demo,4,4,3.74599062,15870
demo,4,4,3.748564874,15880
demo,4,4,3.751214109,15890
demo,4,4,3.754203239,15900
demo,4,4,3.757195137,15910
demo,4,4,3.760215669,15920
demo,4,4,3.763247848,15930
demo,4,4,3.766293734,15940
demo,4,4,3.769360531,15950
demo,4,4,3.772430137,15960
demo,4,4,3.775526551,15970
demo,4,4,3.778625431,15980
demo,4,4,3.781741215,15990
demo,4,4,3.785094031,16000
demo,4,4,3.788511343,16010
demo,4,4,3.791949317,16020
